name,id,url,ingredients
bellam_paramannam_how_to_make_kheer_with_jaggery_jaggery_rice_payasam_recipe_how_to_make_paramannam_paravannam_jaggery_rice_pudding,HFO:IND-['MK']-P09-0005022,https://www.masalakorb.com/bellam-paramannam-jaggery-rice-payasam/,"['whole_milk', 'raw_rice', 'sago', 'jaggery', 'sugar', 'green_cardamom_powder', 'file:/indian_food_ontology.owl#ghee', 'cashews', 'raisins']"
onion_tomato_thokku_recipe_side_dish_for_idli_dosa_tomato_onion_garlic_chutney_vengaya_thakkali_chutney,HFO:IND-['MK']-P09-0005028,https://www.masalakorb.com/onion-tomato-thokku-recipe-side-dish-idli-dosa/,"['oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#fenugreek_seeds', 'channa_dal_split_bengal_gram', 'dry_red_chillies', 'tomatoes', 'shallots', 'garlic_pods', 'ginger', 'tamarind', 'file:/indian_food_ontology.owl#curry_leaves', 'coriander', 'green_chillies']"
sprouted_moong_pakoda_recipe_sprouted_moong_dal_fritters_bhajiya_sprouted_moong_dal_recipe_indian,HFO:IND-['MK']-P09-0005029,https://www.masalakorb.com/sprouted-moong-pakoda-recipe-fritters/,"['chickpea_flour_besan', 'rice_flour', 'moong_sprouts', 'onion', 'green_chillies', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#cumin_seeds', 'red_chilli_powder', 'ginger_garlic_paste', 'salt', 'oil']"
gongura_chicken_andhra_style_gongura_chicken_fry_recipe_how_to_make_gongura_chicken_chicken_cooked_in_sorrel_leaves,HFO:IND-['MK']-P09-0005030,https://www.masalakorb.com/gongura-chicken-andhra-style-gongura-chicken-fry/,"['gongura_sorrel_leaves', 'onion', 'green_chillies', 'red_chilli_powder', 'salt', 'leftover_chicken_curry_or_click_here_for_the_recipe']"
how_to_make_bhaji_for_pav_mashed_vegetable_curry_simple_bhaji_recipe_bhaji_for_pav_mixed_vegetable_stew_north_indian_mixed_vegetable_curry,HFO:IND-['MK']-P09-0005031,https://www.masalakorb.com/how-to-make-bhaji-for-pav-vegetable-curry/,"['file:/indian_food_ontology.owl#cauliflower', 'potatoes', 'carrot', 'green_peas', 'water', 'salt', 'oil', 'butter', 'file:/indian_food_ontology.owl#cumin_seeds', 'onion', 'green_chillies', 'garlic', 'bell_peppers', 'tomatoes', 'pav_bhaji_masala', 'kashmiri_red_chilli_powder', 'water_2', 'coriander']"
keerai_poriyal_south_indian_recipe_amaranth_stir_fry_how_to_make_thotakura_fry,HFO:IND-['MK']-P09-0005032,https://www.masalakorb.com/keerai-poriyal-south-indian-recipe-amaranth-stir-fry/,"['oil', 'red_chilies', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'onion', 'green_chillies', 'garlic_flakes', 'file:/indian_food_ontology.owl#curry_leaves', 'fresh_amaranth_greens', 'file:/indian_food_ontology.owl#turmeric_powder', 'salt', 'fresh_coconut']"
poornam_kudumulu_recipe_how_to_prepare_kozhukattai_recipe_of_modak_sweet_undrallu_recipe_vinayaka_chavithi_prasadam,HFO:IND-['MK']-P09-0005033,https://www.masalakorb.com/poornam-kudumulu-recipe-kozhukattai-modak/,"['water', 'milk', 'salt', 'oil_or_ghee', 'homemade_rice_flour', 'maida_all_purpose_flour', 'coconut_poornam']"
coconut_poornam_recipe_kobbari_undalu_coconut_jaggery_laddu_kobbari_louz_thengai_poornam_sweet_coconut_filling,HFO:IND-['MK']-P09-0005034,https://www.masalakorb.com/coconut-poornam-recipe-kobbari-undalu-louz/,"['jaggery', 'water', 'coconut', 'cardamom_powder', 'file:/indian_food_ontology.owl#ghee']"
chettinad_potato_roast_potato_fry_south_indian_recipe_spicy_aloo_fry_urulai_kizhangu_varuval,HFO:IND-['MK']-P09-0005035,https://www.masalakorb.com/chettinad-potato-roast-fry-urulai-varuval/,"['potatoes', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'salt', 'red_chillies', 'channa_dal', 'urad_dal', 'file:/indian_food_ontology.owl#coriander_seeds', 'whole_black_peppercorns', 'fennel_seeds', 'oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'onion', 'garlic_pods', 'file:/indian_food_ontology.owl#curry_leaves']"
grilled_fish_indian_recipe_spicy_grilled_fish_indian_style_grilled_fish_masala_recipe_indian_spiced_grilled_whole_fish_grilled_dorade,HFO:IND-['MK']-P09-0005036,https://www.masalakorb.com/grilled-fish-indian-recipe-spicy-fish-masala/,"['fish', 'ginger_garlic_paste', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'oil', 'file:/indian_food_ontology.owl#lemon_juice', 'salt', 'lemon_wedges', 'garlic_pods', 'green_chillies', 'coriander', 'oil_to_brush_on_top_of_the_fish', 'garam_masala_powder']"
frozen_strawberry_sunrise_smoothie_strawberry_mango_swirl_smoothie_pops_frozen_smoothie_block_smoothie_pops,HFO:IND-['MK']-P09-0005037,https://www.masalakorb.com/frozen-strawberry-sunrise-smoothie-swirl-pops/,"['mango_chunks_or_pulp_or_frozen', 'greek_yoghurt_or_normal_yoghurt', 'orange_juice', 'grated_ginger', 'honey', 'strawberries', 'greek_yogurt_or_normal_yoghurt', 'honey_optional', 'file:/indian_food_ontology.owl#mint_leaves']"
vazhakkai_varuval_recipe_raw_banana_south_indian_recipe_vazhakkai_fry_roast_plantain_fry_indian_recipe,HFO:IND-['MK']-P09-0005038,https://www.masalakorb.com/vazhakkai-varuval-recipe-raw-banana-fry/,"['oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#fenugreek_seeds', 'shallots_chinna_vengayam', 'green_chillies', 'garlic_pods', 'small_tomato', 'sambar_powder', 'coriander', 'file:/indian_food_ontology.owl#curry_leaves', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'salt', 'raw_bananas', 'rice_flour']"
frozen_watermelon_slush_recipe_watermelon_lime_slush_how_to_make_easy_slushies_melon_slush_recipes_summer_drink_recipes,HFO:IND-['MK']-P09-0005039,https://www.masalakorb.com/frozen-watermelon-slush-recipe-withlime/,"['watermelon_pieces_deseeded_and_cut_into_1_inch_cubes', 'lime_or_lemon_juice', 'sugar', 'mint_leaves_for_garnish']"
easy_aamras_recipe_keri_no_ras_homemade_mango_puree_dip_gujarati_aamras_recipe,HFO:IND-['MK']-P09-0005045,https://www.masalakorb.com/easy-aamras-recipe-keri-no-ras-mangopulp/,"['ripe_mangoes', 'sugar', 'dry_ginger_powder']"
gujarati_pad_wali_roti_be_padi_rotli_two_layer_roti_layered_chapati_recipe,HFO:IND-['MK']-P09-0005046,https://www.masalakorb.com/gujarati-pad-wali-roti-layered-chapati/,"['whole_wheat_flour', 'oil', 'salt', 'file:/indian_food_ontology.owl#ghee', 'rice_flour']"
bhindi_sambhariya_recipe_stuffed_okra_fry_recipe_bharwa_bhindi_masala_gujarati_style_okra_recipe,HFO:IND-['MK']-P09-0005047,https://www.masalakorb.com/bhindi-sambhariya-recipe-stuffed-okra-fry/,"['tender_okras_bhindi', 'oil', 'file:/indian_food_ontology.owl#asafoetida', 'file:/indian_food_ontology.owl#curry_leaves', 'ginger_green_chilli_paste', 'roasted_coriander_powder', 'roasted_cumin_powder', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'garam_masala_powder', 'fresh_coconut_grated', 'coarsely_powdered_peanuts', 'white_sesame_seeds', 'brown_sugar_or_jaggery_or_white_sugar', 'amchur_powder_or_lemon_juice', 'fresh_coriander_leaves_finely_chopped', 'salt']"
cabbage_sambharo_recipe_gujarati_cabbage_salad_warm_cabbage_salad_recipe_how_to_make_gujarati_sambharo,HFO:IND-['MK']-P09-0005048,https://www.masalakorb.com/cabbage-sambharo-recipe-gujarati-salad/,"['oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'green_chilies', 'cabbage', 'carrot', 'salt', 'sugar', 'file:/indian_food_ontology.owl#lemon_juice', 'coriander']"
chamadumpala_pulusu_recipe_taro_root_curry_arbi_gravy_recipe_colocasia_curry,HFO:IND-['MK']-P09-0005049,https://www.masalakorb.com/chamadumpala-pulusu-arbi-taro-root-curry/,"['arbi', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'salt', 'oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#fenugreek_seeds', 'file:/indian_food_ontology.owl#curry_leaves', 'onion', 'green_chillies', 'garlic_pods', 'tomato', 'vatha_kuzhambu_powder', 'tamarind', 'sugar', 'coriander']"
khatta_dhokla_recipe_white_dhokla_with_leftover_idli_batter_idra_recipe_gujarati_cuisine,HFO:IND-['MK']-P09-0005050,https://www.masalakorb.com/khatta-dhokla-recipe-white-dhokla/,"['fermented_idli_dosa_batter', 'sour_yoghurt', 'ginger_green_chilli_paste', 'file:/indian_food_ontology.owl#lemon_juice', 'baking_soda', 'crushed_peppercorns', 'salt', 'ghee_optional']"
dry_moong_dal_recipe_chutti_mug_ni_dal_sookhi_moong_dal_gujarati_cuisine,HFO:IND-['MK']-P09-0005051,https://www.masalakorb.com/dry-moong-dal-recipe-gujarati-mug-ni-dal/,"['oil_or_ghee', 'file:/indian_food_ontology.owl#mustard_seeds', 'dry_red_chillies', 'asafoetida_hing', 'moong_dal_split_yellow_mung_beans', 'water', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chilli_powder']"
gujarati_summer_thali_traditional_gujarati_food_recipes_gujarati_cuisine_lunch_menu_1,HFO:IND-['MK']-P09-0005052,https://www.masalakorb.com/gujarati-summer-thali-gujarati-cuisine/,[]
karela_batata_nu_shaak_bitter_gourd_curry_recipe_gujarati_karela_sabzi_gujarati_cuisine,HFO:IND-['MK']-P09-0005053,https://www.masalakorb.com/karela-batata-nu-shaak-bitter-gourd-curry/,"['bitter_gourd', 'potato', 'salt', 'oil', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#asafoetida', 'file:/indian_food_ontology.owl#turmeric_powder', 'coriander', 'cashews', 'sesame_seeds', 'coriander_powder', 'cumin_powder', 'red_chilli_powder', 'sugar_or_jaggery', 'amchur_powder_dry_mango_powder', 'garnish']"
gujarati_fajeto_recipe_ripe_mango_kadhi_indian_mango_curry_gujarati_cuisine,HFO:IND-['MK']-P09-0005054,https://www.masalakorb.com/gujarati-fajeto-recipe-ripe-mango-kadhi/,"['mango_pulp_sweetened', 'yogurt', 'chickpea_flour_besan', 'ghee_clarified_butter', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#cloves', 'dry_red_chilli', 'file:/indian_food_ontology.owl#curry_leaves', 'ground_asafoetida', 'red_chilli_powder', 'dry_ginger_powder_soonth', 'sugar_or_jaggery', 'salt', 'water', 'finely_chopped_coriander']"
tomato_chutney_south_indian_recipe_thakkali_chutney_for_idli_tomato_pachadi,HFO:IND-['MK']-P09-0005055,https://www.masalakorb.com/tomato-chutney-south-indian-recipe-thakkali-chutney/,"['oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#fenugreek_seeds', 'dry_red_chillies', 'tomatoes', 'garlic_pods', 'green_chillies', 'tamarind_piece', 'sugar_or_jaggery_powder', 'oil_seasoning_optional', 'mustard_seeds_seasoning_optional', 'cumin_seeds_seasoning_optional', 'dry_red_chillies_seasoning_optional', 'curry_leaves_seasoning_optional', 'asafoetida_seasoning_optional']"
watermelon_agua_fresca_recipe_mexican_drink_with_fruit_summer_drink,HFO:IND-['MK']-P09-0005056,https://www.masalakorb.com/watermelon-agua-fresca-recipe-mexican-drink/,"['watermelon_rind', 'water', 'lime_juice', 'granulated_sugar', 'file:/indian_food_ontology.owl#mint_leaves', 'ice_cubes']"
mudda_pappu_recipe_how_to_cook_plain_dal_lentils_simple_indian_dal_recipe,HFO:IND-['MK']-P09-0005062,https://www.masalakorb.com/mudda-pappu-recipe-how-to-cook-plain-dal/,"['tuvar_dal', 'water', 'salt']"
usiri_karam_podi_amla_spice_powder_mix_indian_gooseberry_spice_powder_for_rice_and_idli,HFO:IND-['MK']-P09-0005063,https://www.masalakorb.com/usiri-karam-podi-amla-spice-powder-mix/,"['usirikaya_amla', 'oil', 'channa_dal', 'garlic', 'dry_red_chillies', 'tamarind', 'file:/indian_food_ontology.owl#coriander_seeds', 'file:/indian_food_ontology.owl#curry_leaves', 'file:/indian_food_ontology.owl#cumin_seeds', 'fenugreek_powder', 'salt']"
aam_ka_panna_recipe_raw_mango_drink_kairi_panha_mango_panna_summer_drink,HFO:IND-['MK']-P09-0005064,https://www.masalakorb.com/aam-ka-panna-recipe-raw-mango-drink/,"['raw_green_mangoes', 'jaggery', 'roasted_cumin_powder', 'crushed_black_pepper', 'cardamom_powder', 'black_salt', 'mint_ice_cubes', 'chilled_water']"
fennel_citrus_salad_with_minted_strawberries_and_kiwi_spring_fruit_salad,HFO:IND-['MK']-P09-0005065,https://www.masalakorb.com/fennel-citrus-salad-strawberries-kiwi/,"['navel_oranges', 'lime', 'lemon', 'kiwis', 'strawberries', 'fennel_bulb', 'fennel_fonds', 'balsamic_vinegar', 'sugar', 'citrus_juices', 'file:/indian_food_ontology.owl#mint_leaves', 'salt']"
black_eyed_pea_quinoa_salad_in_endive_boats_quinoa_salad_recipe_with_zesty_vinaigrette,HFO:IND-['MK']-P09-0005066,https://www.masalakorb.com/black-eyed-pea-quinoa-salad-in-endive-boats/,"['black_eyed_peas', 'file:/indian_food_ontology.owl#quinoa', 'cucumber', 'cherry_tomatoes', 'red_onion', 'red_bell_pepper', 'fresh_cilantro', 'endive', 'avocado', 'salt', 'lemon', 'extra_virgin_olive_oil', 'red_wine_vinegar', 'sugar', 'honey', 'garlic', 'shallots', 'red_chilli_flakes']"
carrot_cake_sandwich_cookies_recipe_with_cream_cheese_frosting_celebrating_150th_blog_post,HFO:IND-['MK']-P09-0005067,https://www.masalakorb.com/carrot-cake-sandwich-cookies-recipe-with-frosting/,"['cream_cheese', 'unsalted_butter', 'confectioners_sugar', 'fresh_lemon_juice', 'lemon_zest', '1_stick_unsalted_butter', 'packed_light_brown_sugar', 'granulated_sugar', 'egg_yolk', 'vanilla_extract', 'all_purpose_flour', 'ground_cinnamon', 'ground_nutmeg', 'salt', 'rolled_oats', 'finely_grated_peeled_carrots', 'dried_currants_or_raisins']"
strawberry_coconut_burfi_with_khoya_strawberry_coconut_fudge_holi_recipes,HFO:IND-['MK']-P09-0005068,https://www.masalakorb.com/strawberry-coconut-burfi-strawberry-fudge/,"['strawberry_puree', 'khoya_mawa', 'desiccated_coconut', 'sugar', 'file:/indian_food_ontology.owl#ghee', 'butter', 'cardamom_powder', 'nuts_of_your_choice']"
holi_festival_recipes_holi_special_recipes_you_must_make_holi_recipes,HFO:IND-['MK']-P09-0005069,https://www.masalakorb.com/holi-festival-recipes-special-recipes/,[]
sabudana_vada_recipe_in_appe_pan_low_oil_no_deep_fry_version_sago_vada,HFO:IND-['MK']-P09-0005070,https://www.masalakorb.com/sabudana-vada-recipe-low-oil-sago-vada/,"['sago', 'potatoes', 'file:/indian_food_ontology.owl#cumin_seeds', 'green_chillies', 'ginger', 'coriander', 'red_chilli_powder', 'peanuts', 'lime_juice', 'sugar', 'salt', 'oil']"
maharashtrian_bhakarwadi_recipe_baked_and_fried_bakarwadi_holi_recipes,HFO:IND-['MK']-P09-0005071,https://www.masalakorb.com/maharashtrian-bhakarwadi-recipe-holi-recipes/,"['gram_flour_chickpea_flour_besan', 'all_purpose_flour_maida', 'oil', 'red_chilli_powder', 'turmeric', 'asafoetida_hing', 'salt', 'water', 'fennel_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'peppercorns', 'sesame_seeds', 'file:/indian_food_ontology.owl#coriander_seeds', 'file:/indian_food_ontology.owl#poppy_seeds', 'dry_coconut_powder', 'amchur_powder_dry_mango_powder', 'sugar', 'file:/indian_food_ontology.owl#asafoetida']"
nethili_fish_curry_with_coconut_anchovies_curry_nethallu_iguru,HFO:IND-['MK']-P09-0005072,https://www.masalakorb.com/nethili-fish-curry-anchovies-curry-nethallu-iguru/,"['nethili_nethallu_or_anchovies', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'salt', 'ginger', 'garlic', 'cinnamon_stick', 'file:/indian_food_ontology.owl#cloves', 'file:/indian_food_ontology.owl#poppy_seeds', 'desiccated_coconut', 'hot_water', 'vegetable_oil', 'onion', 'green_chilies', 'spring_onions', 'file:/indian_food_ontology.owl#curry_leaves', 'fresh_coriander']"
sorakaya_palu_curry_bottle_gourd_curry_with_milk,HFO:IND-['MK']-P09-0005073,https://www.masalakorb.com/sorakaya-palu-curry-bottle-gourd-curry-with-milk/,"['oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'onion', 'green_chillies', 'file:/indian_food_ontology.owl#curry_leaves', 'bottle_gourd', 'file:/indian_food_ontology.owl#turmeric_powder', 'ginger_garlic_paste', 'red_chilli_powder', 'milk', 'salt', 'fresh_coriander']"
recipe_for_mishti_doi_bengali_sweet_yoghurt_meetha_dahi,HFO:IND-['MK']-P09-0005079,https://www.masalakorb.com/recipe-for-mishti-doi-bengali-sweet-yoghurt-meetha-dahi/,"['whole_milk', 'sugar', 'plain_yogurt', 'water', 'pistachios', 'fruits']"
spicy_cauliflower_curry_bengali_style_dhonepata_fulkopi,HFO:IND-['MK']-P09-0005080,https://www.masalakorb.com/spicy-cauliflower-curry-bengali-style-dhonepata-fulkopi/,"['file:/indian_food_ontology.owl#cauliflower', 'oil', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chilli_powder', 'salt', 'file:/indian_food_ontology.owl#mustard_oil', 'nigella_seeds_kalonji', 'green_chillies', 'fresh_coriander_leaves', 'sugar']"
bengali_luchi_recipe_luchi_recipe_maida_poori,HFO:IND-['MK']-P09-0005081,https://www.masalakorb.com/bengali-luchi-recipe-luchi-maida-poori/,"['maida', 'salt', 'file:/indian_food_ontology.owl#ghee', 'oil', 'sugar', 'nigella_seeds', 'water']"
poori_masala_recipe_south_indian_potato_masala,HFO:IND-['MK']-P09-0005082,https://www.masalakorb.com/poori-masala-recipe-south-indian-potato-masala/,"['oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'channa_dal_bengal_gram', 'onions', 'green_chilies', 'ginger', 'file:/indian_food_ontology.owl#curry_leaves', 'file:/indian_food_ontology.owl#turmeric_powder', 'potatoes', 'water', 'salt', 'coriander']"
drumstick_rasam_recipe_murungakkai_rasam,HFO:IND-['MK']-P09-0005083,https://www.masalakorb.com/drumstick-rasam-recipe-murungakkai-rasam/,"['file:/indian_food_ontology.owl#drumstick', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chilli_powder', 'salt', 'dry_red_chillies', 'black_pepper', 'file:/indian_food_ontology.owl#cumin_seeds', 'red_chilies', 'garlic_pods_unpeeled', 'medium_sized_tomatoes', 'chopped_coriander', 'file:/indian_food_ontology.owl#curry_leaves', 'vegetable_oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'red_chillies', 'file:/indian_food_ontology.owl#asafoetida', 'tamarind', 'water', 'jaggery_or_sugar', 'coriander']"
sankranti_festival_recipes_sankranthi_celebrations_pongal_recipes,HFO:IND-['MK']-P09-0005084,https://www.masalakorb.com/sankranti-festival-recipes-pongal-recipes/,[]
preparation_of_neer_dosa_mangalorean_neer_dosa_recipe,HFO:IND-['MK']-P09-0005085,https://www.masalakorb.com/preparation-of-neer-dosa-mangalorean-neer-dosa-recipe/,"['raw_rice', 'grated_coconut', 'salt', 'required_oil']"
udupi_special_food_uppu_huli_dosa,HFO:IND-['MK']-P09-0005086,https://www.masalakorb.com/udupi-special-food-uppu-huli-dosa/,"['idli_rice_dosa_rice_raw_rice', 'black_gram_urad_dal', 'fenugreek_seeds_methi_seeds', 'dry_red_chillies', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#coriander_seeds', 'tamarind', 'fresh_coconut', 'jaggery', 'salt']"
dosakaya_pachadi_recipe_cucumber_chutney,HFO:IND-['MK']-P09-0005087,https://www.masalakorb.com/dosakaya-pachadi-recipe-cucumber-chutney/,"['oil', 'green_chillies', 'tamarind', 'yellow_cucumber', 'file:/indian_food_ontology.owl#turmeric_powder', 'coconut', 'coriander', 'garlic_pods', 'file:/indian_food_ontology.owl#cumin_seeds', 'salt', 'tempering_oil', 'dry_red_chillies', 'urad_dal_black_gram', 'channa_dal_bengal_gram', 'file:/indian_food_ontology.owl#mustard_seeds', 'cumin_seeds_tempering', 'asafoetida_hing', 'file:/indian_food_ontology.owl#curry_leaves']"
paneer_capsicum_paratha_stuffed_indian_flat_bread,HFO:IND-['MK']-P09-0005088,https://www.masalakorb.com/paneer-capsicum-paratha-stuffed-indian-flat-bread/,"['whole_wheat_flour_atta', 'yoghurt', 'oil_or_ghee', 'salt', 'water', 'potatoes', 'capsicum_tri_coloured', 'file:/indian_food_ontology.owl#paneer', 'ginger', 'garlic_pods', 'green_chillies', 'spring_onions', 'coriander', 'chives', 'red_chilli_powder', 'amchur_powder', 'chaat_masala', 'cumin_jeera_powder', 'garam_masala_powder', 'butter']"
mixed_sprouts_curry_recipe_sprouts_kuzhambu,HFO:IND-['MK']-P09-0005089,https://www.masalakorb.com/mixed-sprouts-curry-recipe-sprouts-kuzhambu/,"['oil', 'dry_red_chilli', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'onion', 'green_chillies', 'garlic_pods', 'okra', 'tomato', 'mixed_sprouts', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chilli_powder', 'salt', 'coriander']"
gongura_prawns_recipe_royyalu_gongura,HFO:IND-['MK']-P09-0005090,https://www.masalakorb.com/gongura-prawns-recipe-royyalu-gongura/,"['gongura_sorrel_leaves', 'green_chillies', 'onion', 'red_chilli_powder', 'salt', 'prawns_royyalu_shrimps', 'file:/indian_food_ontology.owl#turmeric_powder', 'ginger_garlic_paste', 'coriander']"
kalakand_milk_burfi_recipe_milk_cake_burfi,HFO:IND-['MK']-P09-0005096,https://www.masalakorb.com/kalakand-milk-burfi-recipe-how-to-make-kalakand/,"['khoya', 'chenna_paneer', 'file:/indian_food_ontology.owl#ghee', 'sugar', 'cardamom_powder', 'pistachios_or_almonds']"
brinjal_fry_andhra_style_vankaya_ulli_karam,HFO:IND-['MK']-P09-0005097,https://www.masalakorb.com/brinjal-fry-andhra-style-vankaya-ulli-karam/,"['brinjal', 'onions', 'red_chilies', 'file:/indian_food_ontology.owl#cumin_seeds', 'garlic_pods', 'file:/indian_food_ontology.owl#curry_leaves', 'vegetable_oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#turmeric_powder', 'salt']"
mango_strawberry_layered_breakfast_smoothie,HFO:IND-['MK']-P09-0005098,https://www.masalakorb.com/mango-strawberry-layered-breakfast-smoothie/,"['mango_chunks', 'greek_yoghurt', 'orange_juice', 'honey', 'fresh_strawberries', 'banana', 'milk', 'granola', 'file:/indian_food_ontology.owl#mint_leaves']"
beans_paruppu_usili_how_to_make_beans_usili,HFO:IND-['MK']-P09-0005099,https://www.masalakorb.com/beans-paruppu-usili-how-to-make-beans-usili/,"['french_beans', 'onion', 'moong_dal', 'bengal_gram_chana_dal', 'dry_red_chillies', 'garlic_pods', 'whole_black_pepper', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#curry_leaves', 'coriander', 'oil', 'dry_red_chilli', 'file:/indian_food_ontology.owl#mustard_seeds', 'asafoetida_hing', 'few_curry_leaves', 'grated_fresh_coconut']"
south_indian_pottukadalai_murukku_recipe,HFO:IND-['MK']-P09-0005100,https://www.masalakorb.com/south-indian-pottukadalai-murukku-recipe/,"['rice_flour', 'split_roasted_gram_pottukadalai', 'butter', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#asafoetida', 'salt', 'water', 'oil']"
diwali_savoury_snacks_recipes,HFO:IND-['MK']-P09-0005101,https://www.masalakorb.com/diwali-savoury-snacks-recipes/,[]
15_easy_diwali_sweets_recipes,HFO:IND-['MK']-P09-0005102,https://www.masalakorb.com/15-easy-diwali-sweets-recipes/,[]
khoya_mawa_recipe_easy_khoya_recipe,HFO:IND-['MK']-P09-0005103,https://www.masalakorb.com/khoya-mawa-recipe-easy-khoya-recipe/,['whole_milk']
tindora_chutney_dondakaya_pachadi,HFO:IND-['MK']-P09-0005104,https://www.masalakorb.com/tindora-chutney-dondakaya-pachadi/,"['vegetable_oil', 'tindora', 'green_chilies', 'garlic', 'tamarind', 'file:/indian_food_ontology.owl#cumin_seeds', 'salt', 'file:/indian_food_ontology.owl#mustard_seeds', 'red_chilies', 'file:/indian_food_ontology.owl#asafoetida', 'file:/indian_food_ontology.owl#curry_leaves']"
dry_fruit_kachori_rajasthani_mawa_kachori,HFO:IND-['MK']-P09-0005105,https://www.masalakorb.com/dry-fruit-kachori-rajasthani-mawa-kachori/,"['all_purpose_flour', 'butter', 'salt', 'lukewarm_water', 'mawa_khoya', 'almonds', 'pistachios', 'cashew_nuts', 'desiccated_coconut', 'dates', 'sugar_powder', 'cardamom_powder', 'sugar', 'water', 'saffron_strands']"
semiya_saggubiyyam_payasam,HFO:IND-['MK']-P09-0005106,https://www.masalakorb.com/semiya-saggubiyyam-payasam/,"['whole_milk', 'vermicelli', 'sago', 'rice_flour', 'jaggery', 'cardamom_powder', 'cashews', 'raisins']"
rajma_sundal_kidney_beans_sundal,HFO:IND-['MK']-P09-0005107,https://www.masalakorb.com/rajma-sundal-kidney-beans-sundal/,"['rajma', 'file:/indian_food_ontology.owl#coriander_seeds', 'bengal_gram_chana_dal', 'dry_red_chillies', 'file:/indian_food_ontology.owl#curry_leaves', 'oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'asafetida', 'grated_fresh_coconut', 'salt', 'file:/indian_food_ontology.owl#lemon_juice', 'fresh_coriander']"
rustic_rosemary_garlic_zucchini_bread,HFO:IND-['MK']-P09-0005113,https://www.masalakorb.com/rustic-rosemary-garlic-zucchini-bread/,"['spelt_bread_flour', 'all_purpose_flour', 'lukewarm_water', 'dry_yeast', 'sugar', 'salt', 'minced_garlic', 'finely_chopped_rosemary', 'zucchini_shredded_and_drained', 'file:/indian_food_ontology.owl#sunflower_seeds', 'water_added_to_the_dough']"
kohlrabi_kurma_kohlrabi_recipe_indian_noolkol_kurma_ganth_gobhi_ki_sabzi_recipe_turnip_kurma,HFO:IND-['MK']-P09-0005114,https://www.masalakorb.com/kohlrabi-kurma/,"['ginger', 'garlic', 'cinnamon', 'file:/indian_food_ontology.owl#cloves', 'file:/indian_food_ontology.owl#poppy_seeds', 'fennel_seeds', 'desiccated_coconut', 'almonds', 'hot_water', 'vegetable_oil', 'cinnamon_stick', 'cardamom', 'onion', 'green_chillies', 'file:/indian_food_ontology.owl#curry_leaves', 'kohlrabi', 'carrot', 'peas', 'tomato', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'salt', 'low_fat_yoghurt', 'coriander', 'garam_masala_powder']"
spicy_shankarpali_or_spicy_diamond_cuts_khare_shankarpali_recipe_spicy_maida_biscuits_namkeen_shankarpali,HFO:IND-['MK']-P09-0005115,https://www.masalakorb.com/spicy-shankarpali-or-spicy-diamond-cuts/,"['all_purpose_flour', 'salt', 'butter', 'red_chilli_powder', 'file:/indian_food_ontology.owl#cumin_seeds', 'water']"
